product_id,product_name,category,unit_price
PROD914,Perfume,Beauty,291.77
PROD915,Gaming Console,Electronics,289.38
PROD916,Dress,Clothing,184.92
PROD917,Cricket Bat,Sports,95.6
PROD918,Tablet,Electronics,12.05
PROD919,Blender,Home,877.48
PROD920,Chair,Home,129.11
PROD921,Chair,Home,699.1
PROD922,Bluetooth Speaker,Electronics,10.32
PROD923,Dress,Clothing,196.1
PROD924,Smartphone,Electronics,173.64
PROD925,Hoodie,Clothing,206.65
PROD926,Camera,Electronics,477.57
PROD927,Skirt,Clothing,68.9
PROD928,Foundation,Beauty,238.83
PROD929,Dumbbells,Sports,120.28
PROD930,Smartwatch,Electronics,880.32
PROD931,Yoga Mat,Sports,425.19
PROD932,Jacket,Clothing,436.81
PROD933,Basketball,Sports,54.65
PROD934,Shampoo,Beauty,178.57
PROD935,Shirt,Clothing,18.43
PROD936,Perfume,Beauty,162.13
PROD937,Dining Table,Home,215.86
PROD938,Dumbbells,Sports,448.02
PROD939,Moisturizer,Beauty,202.23
PROD940,Perfume,Beauty,412.98
PROD941,Dumbbells,Sports,187.53
PROD942,Bluetooth Speaker,Electronics,140.81
PROD943,Headphones,Electronics,66.97
PROD944,Microwave,Home,73.09
PROD945,Dining Table,Home,1326.91
PROD946,Foundation,Beauty,187.35
PROD947,Shampoo,Beauty,421.14
PROD948,Microwave,Home,107.87
PROD949,Chair,Home,185.96
PROD950,Basketball,Sports,180.94
PROD951,Yoga Mat,Sports,138.8
PROD952,Smartwatch,Electronics,856.16
PROD953,Face Wash,Beauty,206.67
PROD954,Tablet,Electronics,175.1
PROD955,Moisturizer,Beauty,174.92
PROD956,Smartphone,Electronics,406.39
PROD957,Laptop,Electronics,190.94
PROD958,Smartphone,Electronics,453.96
PROD959,Football,Sports,186.85
PROD960,Face Wash,Beauty,136.28
PROD961,Smartphone,Electronics,187.92
PROD962,Face Wash,Beauty,1779.7
PROD963,Football,Sports,107.63
PROD964,Vacuum Cleaner,Home,312.62
PROD965,Face Wash,Beauty,296.94
PROD966,Blender,Home,604.99
PROD967,Microwave,Home,267.93
PROD968,Skirt,Clothing,452.36
PROD969,Sneakers,Clothing,890.55
PROD970,Jacket,Clothing,345.88
PROD971,Moisturizer,Beauty,104.9
PROD972,Tennis Racket,Sports,469.38
PROD973,Running Shoes,Sports,1603.98
PROD974,Chair,Home,94.71
PROD975,Sofa,Home,356.64
PROD976,Perfume,Beauty,1866.7
PROD977,Moisturizer,Beauty,163.7
PROD978,Cycling Helmet,Sports,155.82
PROD979,Refrigerator,Home,106.1
PROD980,Conditioner,Beauty,1612.53
PROD981,Camera,Electronics,62.63
PROD982,Laptop,Electronics,119.67
PROD983,Dumbbells,Sports,521.39
PROD984,Foundation,Beauty,206.37
PROD985,Nail Polish,Beauty,415.32
PROD986,Headphones,Electronics,591.74
PROD987,Dress,Clothing,80.74
PROD988,Nail Polish,Beauty,306.56
PROD989,Gaming Console,Electronics,355.84
PROD990,Refrigerator,Home,1830.76
PROD991,Conditioner,Beauty,160.18
PROD992,Face Wash,Beauty,617.63
PROD993,Football,Sports,535.52
PROD994,Sneakers,Clothing,182.19
PROD995,Refrigerator,Home,93.02
PROD996,Dining Table,Home,166.0
PROD997,Sofa,Home,70.69
PROD998,Running Shoes,Sports,389.13
PROD999,Yoga Mat,Sports,775.47
PROD1000,Smartphone,Electronics,275.37
PROD1001,Shirt,Clothing,70.36
PROD1002,Nail Polish,Beauty,584.12
PROD1003,Moisturizer,Beauty,275.07
PROD1004,Blender,Home,228.54
PROD1005,Chair,Home,206.83
PROD1006,Shampoo,Beauty,164.25
PROD1007,Dumbbells,Sports,59.56
PROD1008,Football,Sports,321.07
PROD1009,Smartphone,Electronics,1727.6
PROD1010,Perfume,Beauty,636.4
PROD1011,Shirt,Clothing,3.22
PROD1012,Dining Table,Home,412.53
PROD1013,Jacket,Clothing,6.28
PROD1014,Lipstick,Beauty,220.15
PROD1015,Shirt,Clothing,386.61
PROD1016,Jacket,Clothing,133.37
PROD1017,Smartwatch,Electronics,159.66
PROD1018,Moisturizer,Beauty,777.63
PROD1019,Tennis Racket,Sports,160.33
PROD1020,Lipstick,Beauty,281.82
PROD1021,Foundation,Beauty,32.79
PROD1022,Shampoo,Beauty,64.02
PROD1023,Vacuum Cleaner,Home,219.25
PROD1024,Headphones,Electronics,240.97
PROD1025,Lipstick,Beauty,109.65
PROD1026,Tablet,Electronics,147.48
PROD1027,Shampoo,Beauty,285.81
PROD1028,Shirt,Clothing,247.44
PROD1029,Dumbbells,Sports,392.68
PROD1030,Smartwatch,Electronics,571.02
PROD1031,Conditioner,Beauty,193.46
PROD1032,Chair,Home,212.68
PROD1033,Hoodie,Clothing,630.94
PROD1034,Dumbbells,Sports,1649.05
PROD1035,Vacuum Cleaner,Home,235.74
PROD1036,Yoga Mat,Sports,280.06
PROD1037,Chair,Home,407.36
PROD1038,Football,Sports,15.74
PROD1039,Gaming Console,Electronics,192.7
PROD1040,Chair,Home,69.18
PROD1041,Skirt,Clothing,579.37
PROD1042,Yoga Mat,Sports,394.58
PROD1043,Skirt,Clothing,225.37
PROD1044,Jeans,Clothing,134.1
PROD1045,Vacuum Cleaner,Home,271.53
PROD1046,Bluetooth Speaker,Electronics,185.23
PROD1047,Tablet,Electronics,659.34
PROD1048,Cricket Bat,Sports,115.48
PROD1049,Sneakers,Clothing,216.91
PROD1050,Shirt,Clothing,565.54
PROD1051,Tennis Racket,Sports,1146.75
PROD1052,Sneakers,Clothing,308.27
PROD1053,Football,Sports,35.94
PROD1054,Tennis Racket,Sports,59.83
PROD1055,Perfume,Beauty,71.23
PROD1056,Refrigerator,Home,57.8
PROD1057,Cycling Helmet,Sports,168.42
PROD1058,Shirt,Clothing,459.91
PROD1059,Lamp,Home,553.7
PROD1060,Dining Table,Home,109.72
PROD1061,Football,Sports,185.49
PROD1062,Vacuum Cleaner,Home,120.62
PROD1063,Smartphone,Electronics,12.13
PROD1064,Foundation,Beauty,125.67
PROD1065,Lamp,Home,257.64
PROD1066,Yoga Mat,Sports,271.11
PROD1067,Nail Polish,Beauty,163.32
PROD1068,Dumbbells,Sports,392.26
PROD1069,Shampoo,Beauty,13.61
PROD1070,Hoodie,Clothing,216.65
PROD1071,Sofa,Home,16.71
PROD1072,Sofa,Home,175.08
PROD1073,Hoodie,Clothing,14.48
PROD1074,Dress,Clothing,278.55
PROD1075,Dining Table,Home,214.18
PROD1076,Yoga Mat,Sports,230.54
PROD1077,Jacket,Clothing,389.52
PROD1078,Dumbbells,Sports,51.37
PROD1079,Jeans,Clothing,122.69
PROD1080,Skirt,Clothing,330.62
PROD1081,Hoodie,Clothing,158.04
PROD1082,Moisturizer,Beauty,206.38
PROD1083,Cricket Bat,Sports,79.18
PROD1084,Dining Table,Home,255.14
PROD1085,Yoga Mat,Sports,37.3
PROD1086,Shirt,Clothing,204.47
PROD1087,Cricket Bat,Sports,67.58
PROD1088,Football,Sports,120.78
PROD1089,Running Shoes,Sports,11.14
PROD1090,Tablet,Electronics,1928.31
PROD1091,T-Shirt,Clothing,90.22
PROD1092,Gaming Console,Electronics,571.94
PROD1093,Refrigerator,Home,294.41
PROD1094,Moisturizer,Beauty,68.21
PROD1095,Sneakers,Clothing,134.68
PROD1096,Chair,Home,295.07
PROD1097,Football,Sports,168.3
PROD1098,Yoga Mat,Sports,134.51
PROD1099,Tennis Racket,Sports,203.05
PROD1100,Smartphone,Electronics,645.38
PROD1101,Smartwatch,Electronics,395.81
PROD1102,T-Shirt,Clothing,326.37
PROD1103,Shampoo,Beauty,1200.43
PROD1104,Smartphone,Electronics,772.71
PROD1105,Jeans,Clothing,23.66
PROD1106,Skirt,Clothing,285.94
PROD1107,Sneakers,Clothing,412.26
PROD1108,Bluetooth Speaker,Electronics,111.59
PROD1109,Running Shoes,Sports,135.86
PROD1110,Dumbbells,Sports,652.41
PROD1111,Sneakers,Clothing,27.29
PROD1112,Jacket,Clothing,113.52
PROD1113,Smartphone,Electronics,162.82
PROD1114,Lamp,Home,12.45
PROD1115,Skirt,Clothing,105.53
PROD1116,Skirt,Clothing,177.37
PROD1117,Laptop,Electronics,236.75
PROD1118,Dumbbells,Sports,89.84
PROD1119,Sneakers,Clothing,236.87
PROD1120,Microwave,Home,485.77
PROD1121,Yoga Mat,Sports,223.3
PROD1122,Lamp,Home,141.79
PROD1123,Basketball,Sports,316.21
PROD1124,Blender,Home,253.96
PROD1125,Dining Table,Home,314.54
PROD1126,Headphones,Electronics,183.6
PROD1127,Refrigerator,Home,326.2
PROD1128,Conditioner,Beauty,203.29
PROD1129,Jeans,Clothing,287.98
PROD1130,Vacuum Cleaner,Home,1187.15
PROD1131,Tennis Racket,Sports,41.26
PROD1132,Shampoo,Beauty,442.11
PROD1133,Lipstick,Beauty,157.4
PROD1134,Tennis Racket,Sports,840.86
PROD1135,Refrigerator,Home,267.94
PROD1136,Sofa,Home,221.07
PROD1137,Shirt,Clothing,198.6
PROD1138,Dumbbells,Sports,1782.82
PROD1139,Tablet,Electronics,246.91
PROD1140,Cricket Bat,Sports,41.5
PROD1141,Cricket Bat,Sports,49.54
PROD1142,Jacket,Clothing,394.99
PROD1143,Yoga Mat,Sports,117.48
PROD1144,Football,Sports,262.89
PROD1145,Foundation,Beauty,113.64
PROD1146,Dress,Clothing,871.85
PROD1147,Laptop,Electronics,470.37
PROD1148,Cycling Helmet,Sports,349.45
PROD1149,Perfume,Beauty,246.71
PROD1150,Skirt,Clothing,219.88
PROD1151,Vacuum Cleaner,Home,38.9
PROD1152,Foundation,Beauty,235.66
PROD1153,Blender,Home,1880.02
PROD1154,Cricket Bat,Sports,55.52
PROD1155,Perfume,Beauty,73.02
PROD1156,T-Shirt,Clothing,1802.85
PROD1157,Sneakers,Clothing,778.38
PROD1158,Bluetooth Speaker,Electronics,128.14
PROD1159,Basketball,Sports,175.21
PROD1160,Basketball,Sports,178.84
PROD1161,Dining Table,Home,100.8
PROD1162,Smartwatch,Electronics,469.18
PROD1163,Sneakers,Clothing,395.18
PROD1164,T-Shirt,Clothing,66.9
PROD1165,Sneakers,Clothing,228.96
PROD1166,Perfume,Beauty,150.3
PROD1167,Chair,Home,77.12
PROD1168,Lamp,Home,72.21
PROD1169,Camera,Electronics,196.33
PROD1170,Moisturizer,Beauty,3.79
PROD1171,Dining Table,Home,106.22
PROD1172,Nail Polish,Beauty,180.75
PROD1173,Camera,Electronics,296.92
PROD1174,Jacket,Clothing,29.5
PROD1175,Tablet,Electronics,31.86
PROD1176,Basketball,Sports,145.88
PROD1177,Camera,Electronics,296.35
PROD1178,Camera,Electronics,488.66
PROD1179,Lipstick,Beauty,132.21
PROD1180,Jacket,Clothing,213.5
PROD1181,Hoodie,Clothing,160.9
PROD1182,Lipstick,Beauty,58.81
PROD1183,Camera,Electronics,211.84
PROD1184,Sneakers,Clothing,1982.82
PROD1185,Tennis Racket,Sports,9.93
PROD1186,Jeans,Clothing,7.25
PROD1187,Bluetooth Speaker,Electronics,21.48
PROD1188,Chair,Home,211.96
PROD1189,Blender,Home,231.71
PROD1190,Conditioner,Beauty,186.02
PROD1191,Smartphone,Electronics,437.26
PROD1192,Perfume,Beauty,139.94
PROD1193,Smartphone,Electronics,125.24
PROD1194,Refrigerator,Home,404.7
PROD1195,Perfume,Beauty,141.68
PROD1196,Cricket Bat,Sports,297.66
PROD1197,Football,Sports,36.92
PROD1198,Cycling Helmet,Sports,11.28
PROD1199,Cricket Bat,Sports,62.25
PROD1200,Foundation,Beauty,317.92
PROD1201,Face Wash,Beauty,273.87
PROD1202,Laptop,Electronics,408.29
PROD1203,Sofa,Home,168.28
PROD1204,Yoga Mat,Sports,365.91
PROD1205,Shirt,Clothing,54.74
PROD1206,Perfume,Beauty,343.61
PROD1207,Perfume,Beauty,144.61
PROD1208,Cricket Bat,Sports,232.44
PROD1209,Bluetooth Speaker,Electronics,379.58
PROD1210,Refrigerator,Home,95.69
PROD1211,Running Shoes,Sports,349.76
PROD1212,Hoodie,Clothing,9.35
PROD1213,Skirt,Clothing,869.42
PROD1214,Smartwatch,Electronics,328.95
PROD1215,Yoga Mat,Sports,204.01
PROD1216,Lipstick,Beauty,246.98
PROD1217,T-Shirt,Clothing,324.78
PROD1218,Lipstick,Beauty,288.74
PROD1219,Jacket,Clothing,259.66
PROD1220,Microwave,Home,93.98
PROD1221,Yoga Mat,Sports,617.67
PROD1222,Football,Sports,208.08
PROD1223,Refrigerator,Home,352.3
PROD1224,Yoga Mat,Sports,1129.55
PROD1225,Running Shoes,Sports,578.42
PROD1226,Smartphone,Electronics,179.48
PROD1227,Sofa,Home,157.13
PROD1228,Dumbbells,Sports,21.02
PROD1229,Shampoo,Beauty,251.82
PROD1230,Hoodie,Clothing,158.76
PROD1231,Gaming Console,Electronics,384.21
PROD1232,Sofa,Home,456.94
PROD1233,Blender,Home,60.37
PROD1234,Headphones,Electronics,88.97
PROD1235,Tennis Racket,Sports,110.67
PROD1236,Shampoo,Beauty,791.7
PROD1237,Cycling Helmet,Sports,811.8
PROD1238,Sneakers,Clothing,71.4
PROD1239,Smartwatch,Electronics,164.17
PROD1240,Skirt,Clothing,439.94
PROD1241,Shirt,Clothing,156.82
PROD1242,Running Shoes,Sports,62.14
PROD1243,Jacket,Clothing,34.67
PROD1244,Skirt,Clothing,1707.78
PROD1245,Moisturizer,Beauty,264.01
PROD1246,T-Shirt,Clothing,87.51
PROD1247,Conditioner,Beauty,243.13
PROD1248,Bluetooth Speaker,Electronics,880.36
PROD1249,Lamp,Home,793.56
PROD1250,Lipstick,Beauty,100.04
PROD1251,Moisturizer,Beauty,207.64
PROD1252,Laptop,Electronics,96.98
PROD1253,Conditioner,Beauty,149.0
PROD1254,Laptop,Electronics,451.57
PROD1255,Smartphone,Electronics,292.96
PROD1256,Jeans,Clothing,1825.62
PROD1257,Skirt,Clothing,152.66
PROD1258,Football,Sports,190.72
PROD1259,Cycling Helmet,Sports,632.95
PROD1260,Dumbbells,Sports,181.65
PROD1261,Vacuum Cleaner,Home,109.38
PROD1262,Chair,Home,159.55
PROD1263,Face Wash,Beauty,688.6
PROD1264,Refrigerator,Home,232.71
PROD1265,Smartphone,Electronics,266.97
PROD1266,T-Shirt,Clothing,21.76
PROD1267,Hoodie,Clothing,845.1
PROD1268,Shampoo,Beauty,162.4
PROD1269,Bluetooth Speaker,Electronics,168.82
PROD1270,Foundation,Beauty,51.61
PROD1271,Jacket,Clothing,257.69
PROD1272,Skirt,Clothing,90.01
PROD1273,Lamp,Home,8.45
PROD1274,Skirt,Clothing,135.26
PROD1275,Dumbbells,Sports,435.92
PROD1276,Dumbbells,Sports,186.66
PROD1277,Cycling Helmet,Sports,60.8
PROD1278,Skirt,Clothing,52.29
PROD1279,Football,Sports,325.42
PROD1280,Nail Polish,Beauty,204.08
PROD1281,Vacuum Cleaner,Home,236.78
PROD1282,Chair,Home,920.25
PROD1283,Lamp,Home,248.76
PROD1284,Cricket Bat,Sports,44.12
PROD1285,Jacket,Clothing,1330.98
PROD1286,Sneakers,Clothing,65.75
PROD1287,Tablet,Electronics,573.06
PROD1288,Lamp,Home,384.45
PROD1289,Face Wash,Beauty,61.45
PROD1290,Gaming Console,Electronics,476.48
PROD1291,Football,Sports,542.87
PROD1292,Foundation,Beauty,491.48
PROD1293,Sneakers,Clothing,309.37
PROD1294,Skirt,Clothing,4.8
PROD1295,Lipstick,Beauty,247.22
PROD1296,Shampoo,Beauty,121.04
PROD1297,Perfume,Beauty,146.91
PROD1298,Cycling Helmet,Sports,1319.96
PROD1299,Running Shoes,Sports,84.26
PROD1300,Gaming Console,Electronics,313.24
PROD1301,Laptop,Electronics,261.8
PROD1302,Tennis Racket,Sports,366.08
PROD1303,Refrigerator,Home,302.55
PROD1304,Lipstick,Beauty,72.5
PROD1305,Running Shoes,Sports,1194.42
PROD1306,Moisturizer,Beauty,136.82
PROD1307,Headphones,Electronics,1491.08
PROD1308,Tennis Racket,Sports,175.08
PROD1309,Skirt,Clothing,446.47
PROD1310,Headphones,Electronics,204.18
PROD1311,Chair,Home,964.5
PROD1312,Shirt,Clothing,134.3
PROD1313,Smartwatch,Electronics,228.67
PROD1314,Smartphone,Electronics,360.22
PROD1315,Vacuum Cleaner,Home,99.05
PROD1316,Smartphone,Electronics,212.47
PROD1317,Vacuum Cleaner,Home,14.12
PROD1318,Running Shoes,Sports,258.37
PROD1319,Tennis Racket,Sports,141.45
PROD1320,Moisturizer,Beauty,52.81
PROD1321,Chair,Home,169.81
PROD1322,Laptop,Electronics,111.99
PROD1323,Lipstick,Beauty,564.3
PROD1324,Face Wash,Beauty,244.71
PROD1325,Dumbbells,Sports,603.87
PROD1326,Foundation,Beauty,232.11
PROD1327,Microwave,Home,50.52
PROD1328,Cycling Helmet,Sports,407.04
PROD1329,Moisturizer,Beauty,212.92
PROD1330,Conditioner,Beauty,119.35
PROD1331,Smartphone,Electronics,36.75
PROD1332,Basketball,Sports,113.88
PROD1333,Dumbbells,Sports,168.95
PROD1334,Hoodie,Clothing,9.9
PROD1335,Dining Table,Home,200.24
PROD1336,Lipstick,Beauty,45.59
PROD1337,Sneakers,Clothing,42.19
PROD1338,Foundation,Beauty,198.73
PROD1339,T-Shirt,Clothing,339.6
PROD1340,Sneakers,Clothing,72.73
PROD1341,Microwave,Home,215.41
PROD1342,Smartwatch,Electronics,91.74
PROD1343,Bluetooth Speaker,Electronics,57.28
PROD1344,Tablet,Electronics,155.31
PROD1345,Dress,Clothing,776.04
PROD1346,Blender,Home,269.9
PROD1347,Moisturizer,Beauty,224.54
PROD1348,Tennis Racket,Sports,211.38
PROD1349,Lamp,Home,64.8
PROD1350,Hoodie,Clothing,189.04
PROD1351,Smartwatch,Electronics,309.54
PROD1352,Running Shoes,Sports,221.26
PROD1353,Conditioner,Beauty,235.28
PROD1354,Sneakers,Clothing,1010.74
PROD1355,Yoga Mat,Sports,38.46
PROD1356,Dress,Clothing,38.54
PROD1357,Laptop,Electronics,373.1
PROD1358,Tablet,Electronics,150.26
PROD1359,Nail Polish,Beauty,183.51
PROD1360,Jeans,Clothing,348.89
PROD1361,Football,Sports,113.81
PROD1362,Sneakers,Clothing,25.64
PROD1363,Perfume,Beauty,66.08
PROD1364,Blender,Home,177.6
PROD1365,Moisturizer,Beauty,408.87
PROD1366,Cricket Bat,Sports,86.47
PROD1367,Yoga Mat,Sports,615.92
PROD1368,Conditioner,Beauty,662.46
PROD1369,Blender,Home,490.33
PROD1370,Blender,Home,379.99
PROD1371,Football,Sports,260.34
PROD1372,Sofa,Home,223.82
PROD1373,Chair,Home,268.72
PROD1374,Running Shoes,Sports,142.76
PROD1375,Shampoo,Beauty,118.26
PROD1376,Jeans,Clothing,166.92
PROD1377,Jacket,Clothing,1356.12
PROD1378,Skirt,Clothing,328.73
PROD1379,Foundation,Beauty,38.73
PROD1380,T-Shirt,Clothing,201.67
PROD1381,Football,Sports,8.3
PROD1382,Football,Sports,130.65
PROD1383,Tennis Racket,Sports,299.8
PROD1384,Smartwatch,Electronics,321.99
PROD1385,Dumbbells,Sports,409.8
PROD1386,Dress,Clothing,119.69
PROD1387,Perfume,Beauty,632.36
PROD1388,Moisturizer,Beauty,332.94
PROD1389,Microwave,Home,378.98
PROD1390,Dining Table,Home,601.94
PROD1391,Tablet,Electronics,76.39
PROD1392,Lamp,Home,247.03
PROD1393,Sneakers,Clothing,215.7
PROD1394,Laptop,Electronics,474.15
PROD1395,Yoga Mat,Sports,6.64
PROD1396,Face Wash,Beauty,757.47
PROD1397,Cycling Helmet,Sports,384.35
PROD1398,Blender,Home,252.19
PROD1399,Cricket Bat,Sports,561.99
PROD1400,Cricket Bat,Sports,156.84
PROD1401,Conditioner,Beauty,948.96
PROD1402,Football,Sports,217.24
PROD1403,Conditioner,Beauty,197.39
PROD1404,Moisturizer,Beauty,99.21
PROD1405,Dumbbells,Sports,176.86
PROD1406,Microwave,Home,259.64
PROD1407,Hoodie,Clothing,581.93
PROD1408,Dining Table,Home,297.19
PROD1409,Microwave,Home,349.74
PROD1410,Jacket,Clothing,603.4
PROD1411,Football,Sports,88.5
PROD1412,Laptop,Electronics,144.34
PROD1413,Bluetooth Speaker,Electronics,927.7
PROD1414,Laptop,Electronics,3.64
PROD1415,Camera,Electronics,98.84
PROD1416,Sneakers,Clothing,121.81
PROD1417,Nail Polish,Beauty,204.64
PROD1418,Perfume,Beauty,168.35
PROD1419,Perfume,Beauty,240.51
PROD1420,Jeans,Clothing,13.55
PROD1421,Smartwatch,Electronics,352.52
PROD1422,Headphones,Electronics,640.56
PROD1423,Jeans,Clothing,212.95
PROD1424,T-Shirt,Clothing,161.64
PROD1425,Dress,Clothing,144.78
PROD1426,Tennis Racket,Sports,222.44
PROD1427,Gaming Console,Electronics,29.69
PROD1428,Microwave,Home,101.16
PROD1429,Bluetooth Speaker,Electronics,167.51
PROD1430,Perfume,Beauty,108.05
PROD1431,Face Wash,Beauty,332.43
PROD1432,Yoga Mat,Sports,680.64
PROD1433,Cricket Bat,Sports,255.08
PROD1434,Microwave,Home,114.89
PROD1435,Sneakers,Clothing,192.6
PROD1436,Smartwatch,Electronics,138.94
PROD1437,Football,Sports,1427.64
PROD1438,T-Shirt,Clothing,24.99
PROD1439,Headphones,Electronics,61.64
PROD1440,Football,Sports,537.06
PROD1441,Face Wash,Beauty,212.08
PROD1442,Jeans,Clothing,243.58
PROD1443,Bluetooth Speaker,Electronics,992.4
PROD1444,Sneakers,Clothing,610.13
PROD1445,Nail Polish,Beauty,61.51
PROD1446,Dining Table,Home,699.76
PROD1447,Camera,Electronics,1111.66
PROD1448,Running Shoes,Sports,43.79
PROD1449,Smartwatch,Electronics,27.02
PROD1450,Cricket Bat,Sports,124.78
PROD1451,Cricket Bat,Sports,169.03
PROD1452,T-Shirt,Clothing,133.46
PROD1453,Football,Sports,4.87
PROD1454,Conditioner,Beauty,526.33
PROD1455,Dumbbells,Sports,654.83
PROD1456,Perfume,Beauty,328.15
PROD1457,Sneakers,Clothing,106.11
PROD1458,Dining Table,Home,102.14
PROD1459,Basketball,Sports,194.13
PROD1460,Dumbbells,Sports,193.65
PROD1461,Perfume,Beauty,35.03
PROD1462,Refrigerator,Home,30.41
PROD1463,Cricket Bat,Sports,375.98
PROD1464,Cricket Bat,Sports,289.06
PROD1465,Conditioner,Beauty,124.07
PROD1466,Bluetooth Speaker,Electronics,563.9
PROD1467,Sofa,Home,198.64
PROD1468,Conditioner,Beauty,248.56
PROD1469,Perfume,Beauty,218.97
PROD1470,Running Shoes,Sports,915.31
PROD1471,Skirt,Clothing,323.13
PROD1472,Vacuum Cleaner,Home,50.14
PROD1473,Dress,Clothing,1991.63
PROD1474,Dumbbells,Sports,382.55
PROD1475,Chair,Home,29.84
PROD1476,Bluetooth Speaker,Electronics,140.01
PROD1477,Camera,Electronics,32.62
PROD1478,Foundation,Beauty,529.1
PROD1479,Cycling Helmet,Sports,10.29
PROD1480,Hoodie,Clothing,142.15
PROD1481,Smartwatch,Electronics,145.91
PROD1482,Hoodie,Clothing,105.25
PROD1483,Blender,Home,97.62
PROD1484,Gaming Console,Electronics,214.28
PROD1485,Headphones,Electronics,203.87
PROD1486,Sneakers,Clothing,104.25
PROD1487,Face Wash,Beauty,42.2
PROD1488,Perfume,Beauty,417.98
PROD1489,Camera,Electronics,115.36
PROD1490,Dining Table,Home,51.56
PROD1491,T-Shirt,Clothing,201.74
PROD1492,Shirt,Clothing,5.47
PROD1493,Microwave,Home,90.05
PROD1494,Jeans,Clothing,96.8
PROD1495,Sneakers,Clothing,242.91
PROD1496,Smartwatch,Electronics,346.43
PROD1497,Dress,Clothing,272.76
PROD1498,Yoga Mat,Sports,125.7
PROD1499,Foundation,Beauty,71.6
PROD1500,Running Shoes,Sports,182.98
PROD1501,Face Wash,Beauty,45.81
PROD1502,Bluetooth Speaker,Electronics,221.45
PROD1503,Lipstick,Beauty,185.94
PROD1504,Jacket,Clothing,842.3
PROD1505,Skirt,Clothing,1871.19
PROD1506,Camera,Electronics,618.69
PROD1507,Cricket Bat,Sports,165.97
PROD1508,Smartphone,Electronics,241.95
PROD1509,Basketball,Sports,207.24
PROD1510,Gaming Console,Electronics,428.21
PROD1511,Refrigerator,Home,224.13
PROD1512,Moisturizer,Beauty,77.19
PROD1513,Tennis Racket,Sports,64.16
PROD1514,Dining Table,Home,618.94
PROD1515,Dumbbells,Sports,86.78
PROD1516,Sofa,Home,266.0
PROD1517,Laptop,Electronics,195.92
PROD1518,Shirt,Clothing,136.75
PROD1519,Smartwatch,Electronics,7.43
PROD1520,Microwave,Home,691.59
PROD1521,Sofa,Home,500.26
PROD1522,Sofa,Home,221.95
PROD1523,Running Shoes,Sports,381.19
PROD1524,Smartwatch,Electronics,255.16
PROD1525,Lipstick,Beauty,197.79
PROD1526,Face Wash,Beauty,147.52
PROD1527,Perfume,Beauty,65.92
PROD1528,Refrigerator,Home,949.4
PROD1529,Camera,Electronics,1629.13
PROD1530,Shirt,Clothing,110.64
PROD1531,Running Shoes,Sports,119.46
PROD1532,Vacuum Cleaner,Home,258.65
PROD1533,Jeans,Clothing,690.54
PROD1534,Sneakers,Clothing,68.17
PROD1535,Yoga Mat,Sports,172.68
PROD1536,Sofa,Home,330.61
PROD1537,Sofa,Home,71.44
PROD1538,Hoodie,Clothing,253.84
PROD1539,Tennis Racket,Sports,309.98
PROD1540,Refrigerator,Home,879.8
PROD1541,Running Shoes,Sports,50.77
PROD1542,Sofa,Home,542.24
PROD1543,Conditioner,Beauty,54.93
PROD1544,Jeans,Clothing,184.96
PROD1545,Shirt,Clothing,144.7
PROD1546,Lipstick,Beauty,622.99
PROD1547,Shampoo,Beauty,175.45
PROD1548,Running Shoes,Sports,212.73
PROD1549,Yoga Mat,Sports,119.35
PROD1550,Shirt,Clothing,151.31
PROD1551,Foundation,Beauty,445.52
PROD1552,Smartphone,Electronics,1700.0
PROD1553,Hoodie,Clothing,22.68
PROD1554,Tennis Racket,Sports,20.48
PROD1555,Hoodie,Clothing,169.2
PROD1556,Moisturizer,Beauty,167.54
PROD1557,Camera,Electronics,111.39
PROD1558,Moisturizer,Beauty,188.9
PROD1559,Smartwatch,Electronics,324.54
PROD1560,Cycling Helmet,Sports,62.99
PROD1561,Jeans,Clothing,471.05
PROD1562,Camera,Electronics,23.01
PROD1563,Headphones,Electronics,115.09
PROD1564,Blender,Home,1588.58
PROD1565,Moisturizer,Beauty,130.33
PROD1566,Lamp,Home,12.04
PROD1567,Refrigerator,Home,246.03
PROD1568,T-Shirt,Clothing,908.2
PROD1569,Moisturizer,Beauty,150.0
PROD1570,Shirt,Clothing,142.08
PROD1571,Microwave,Home,379.56
PROD1572,Nail Polish,Beauty,102.98
PROD1573,Headphones,Electronics,253.18
PROD1574,T-Shirt,Clothing,194.77
PROD1575,Yoga Mat,Sports,684.85
PROD1576,Sofa,Home,79.84
PROD1577,Dumbbells,Sports,59.01
PROD1578,Nail Polish,Beauty,291.0
PROD1579,Cricket Bat,Sports,159.4
PROD1580,Sneakers,Clothing,755.57
PROD1581,Foundation,Beauty,191.24
PROD1582,Skirt,Clothing,161.58
PROD1583,Jeans,Clothing,15.82
PROD1584,Microwave,Home,796.22
PROD1585,Jeans,Clothing,205.61
PROD1586,Microwave,Home,271.7
PROD1587,Smartphone,Electronics,46.96
PROD1588,Sofa,Home,1221.69
PROD1589,Conditioner,Beauty,423.54
PROD1590,Foundation,Beauty,179.2
PROD1591,Smartwatch,Electronics,37.03
PROD1592,Bluetooth Speaker,Electronics,118.63
PROD1593,Cricket Bat,Sports,259.76
PROD1594,T-Shirt,Clothing,169.48
PROD1595,Smartphone,Electronics,99.51
PROD1596,Dining Table,Home,1615.8
PROD1597,Refrigerator,Home,1785.74
